property_id,property_type,property_age,crime_rate,construction_materials,weather_precipitation,weather_temperature,claim_type,claim_amount,property_damage_cost,insured_value,policyholder_age,property_size
4214,Apartment,35,46.4,Wood,28.9,54.59,Water Damage,4559.49,4117.4,17552.59,79,1755
7632,Commercial Building,17,1252.2,Wood,30.98,42.09,Fire,9809.53,3959.81,40303.77,50,20152
6678,Apartment,14,696.5,Steel,29.99,53.46,Water Damage,6690.21,7556.75,42732.41,44,4273
4124,-,5,1667.4,Wood,17.27,88.61,,8914.05,12523.6,84729.55,73,16946
8741,Single-Family Home,33,3434.9,Wood,31.08,40.7,Fire,18037.64,37943.79,119714.55,28,23943
8000,Commercial Building,42,2758.1,Wood,34.83,92.3,Water Damage,6699.22,11514.44,30550.04,20,15275
610,Single-Family Home,8,4550.2,Wood,17.2,65.82,Fire,17038.29,27601.21,119304.36,52,23861
2949,Single-Family Home,28,827.6,Wood,22.99,51.38,Water Damage,7510.23,9521.69,33251.3,39,6650
3720,Commercial Building,29,2077.7,Wood,35.07,86.18,Water Damage,10689.97,4308.29,23873.05,29,11937
7373,Single-Family Home,48,68.5,Wood,29.67,54.9,Theft,2670.32,6043.05,13769.77,52,2754
7643,Single-Family Home,36,3530.2,Wood,29.62,49.73,Fire,15978.46,16805.61,96745.88,30,19349
2783,Single-Family Home,25,1656.1,Wood,37.9,42.06,Water Damage,9845.19,5505.28,44099.64,43,8820
9864,Single-Family Home,4,1510.7,Wood,22.56,44.5,Fire,17112.19,12607.0,87400.27,55,17480
5605,Commercial Building,28,1034.5,Steel,35.33,79.98,Theft,2435.51,3470.52,12816.1,34,6408
8639,Commercial Building,37,1922.5,Steel,26.72,24.84,Water Damage,6868.59,12632.03,43632.53,34,21816
1038,Single-Family Home,24,1409.2,Wood,18.19,85.65,Fire,12270.77,18383.49,61964.46,60,12393
1010,Apartment,35,852.9,Wood,19.31,73.59,Fire,13916.77,31555.06,112409.17,23,11241
6380,Apartment,32,700.5,Steel,115.72,56.3,Water Damage,7343.83,14975.23,36665.62,33,3667
196,Single-Family Home,23,1900.4,Wood,31.47,0.62,Fire,17049.78,25261.02,83936.25,78,16787
1252,Single-Family Home,47,2983.6,Wood,26.96,49.77,Fire,12530.76,19309.31,80032.39,38,16006
9240,Single-Family Home,37,1366.9,Wood,30.72,76.37,Water Damage,7782.66,11950.7,38163.86,60,7633
2619,Apartment,-19,287.1,Concrete,22.44,44.34,Water Damage,5208.96,6589.54,19483.44,71,1948
8056,Commercial Building,36,337.0,Wood,19.97,62.59,Theft,2875.41,6160.26,16244.5,80,8122
3226,Apartment,8,285.5,Concrete,23.28,53.94,Fire,14960.5,29424.84,95258.11,59,9526
4550,Apartment,26,293.5,Wood,38.73,87.79,Water Damage,8999.06,4428.92,29282.95,69,2928
4778,Apartment,7,728.7,Steel,12.64,80.25,Fire,14719.63,11044.32,39358.03,36,3936
2585,Single-Family Home,23,139.6,Wood,29.66,65.54,Water Damage,8829.06,4404.44,22608.86,55,4522
9064,Single-Family Home,42,626.1,Wood,39.1,40.45,Fire,13273.53,31662.94,306642.94999999995,68,24531
5130,Single-Family Home,20,1424.6,Wood,23.79,83.92,Fire,13424.91,6331.28,40310.09,28,8062
8052,Single-Family Home,25,1964.0,Wood,33.8,51.8,Fire,11929.76,14502.81,74347.14,58,14869
2568,Commercial Building,26,2401.6,Wood,25.16,48.44,Water Damage,4962.76,6851.5,24477.12,78,12239
6027,Apartment,23,910.5,Wood,49.08,80.05,Water Damage,6982.98,9060.95,46623.42,80,4662
7934,Apartment,27,1022.8,Wood,37.79,5.95,Water Damage,7693.43,11719.72,52768.97,72,5277
1225,Apartment,25,346.6,Wood,26.41,41.57,Water Damage,7532.53,11382.79,38372.36,53,3837
4271,Apartment,20,258.6,Concrete,21.87,71.59,Fire,10299.51,15504.25,63291.44,50,6329
8089,Apartment,31,926.5,Wood,19.01,73.58,Fire,17595.38,23797.57,70102.86,55,7010
3713,Single-Family Home,43,2571.6,Wood,13.88,44.68,Fire,17847.37,27557.49,132640.59,26,26528
7523,Apartment,24,659.3,Steel,25.16,51.82,Fire,11434.3,23630.18,90613.01,42,9061
3241,Single-Family Home,10,359.3,Wood,32.02,24.01,Water Damage,5124.58,8039.77,22301.29,56,4460
4028,Apartment,-4,177.4,Steel,21.28,32.51,Theft,1992.89,3649.71,9741.19,78,974
3888,Single-Family Home,38,705.2,Wood,31.09,25.92,Water Damage,6909.83,15813.84,43549.25,51,8710
8063,Single-Family Home,36,145.2,Wood,10.01,56.9,Water Damage,6194.06,9629.92,34530.85,49,6906
6222,Commercial Building,24,2865.1,Concrete,70.07,44.86,Fire,12616.76,18357.81,75647.86,56,37824
7035,Commercial Building,27,2391.0,Wood,28.0,63.73,Water Damage,8707.82,6790.17,27146.05,65,13573
6280,Commercial Building,30,825.8,Concrete,35.31,78.97,Water Damage,6411.25,6179.53,37622.1,41,18811
9275,-,49,1420.0,Wood,18.25,20.32,,16837.58,33103.45,83970.58,33,16794
7673,Apartment,39,490.0,Wood,14.28,93.95,Water Damage,6959.63,5451.69,29290.48,55,2929
2421,Single-Family Home,9,2199.2,Wood,12.25,42.26,Fire,11270.1,18614.77,64500.17,72,12900
4236,Commercial Building,30,573.4,Steel,34.53,60.96,Water Damage,7928.19,8154.55,24485.17,38,12243
5481,Single-Family Home,44,363.7,Wood,23.12,80.8,Water Damage,7204.97,11682.89,51330.24,59,10266
3130,Apartment,5,493.3,Wood,43.76,68.23,Water Damage,7420.43,5894.01,27846.17,60,2785
3756,Single-Family Home,44,1505.1,Wood,13.12,60.5,Fire,14602.41,10665.14,72617.51,44,14524
7649,Single-Family Home,27,423.5,Wood,27.84,90.07,Fire,16503.96,8719.72,97258.375,30,7781
6917,Single-Family Home,46,1991.6,Wood,16.85,59.18,Water Damage,10074.07,23166.93,74154.92,19,14831
229,Commercial Building,28,887.4,Concrete,16.85,47.92,Water Damage,10290.06,6134.62,25414.49,64,12707
8341,Commercial Building,20,3645.9,Wood,20.4,65.64,Water Damage,7014.63,7485.06,42528.08,64,21264
5814,Commercial Building,26,378.2,Concrete,39.83,71.31,Water Damage,5386.06,7414.84,21943.55,30,10972
6096,Commercial Building,16,3903.2,Wood,39.13,78.22,Fire,13430.03,15807.77,61940.7,49,30970
1658,Apartment,9,550.8,Steel,32.26,52.37,Water Damage,5473.94,13918.57,35209.62,45,3521
7342,Single-Family Home,25,259.7,Wood,10.47,70.9,Fire,7928.14,5755.37,27287.65,25,5458
2084,Apartment,42,1144.0,Concrete,24.94,48.22,Water Damage,8860.39,19288.82,67831.44,71,6783
8998,Apartment,4,2376.0,Concrete,64.14,57.17,Fire,17266.41,37846.98,138034.85,72,13803
9020,-,28,179.9,Wood,21.5,85.64,,2519.34,3845.24,9599.96,26,1920
378,Commercial Building,23,1972.7,Wood,11.55,75.13,Water Damage,8312.13,7948.21,25087.01,42,12544
5707,Apartment,48,1450.3,Wood,16.21,75.25,Fire,15841.94,31967.28,81423.29,68,8142
3245,Commercial Building,45,786.7,Concrete,25.17,80.55,Water Damage,8204.9,21872.63,55218.19,68,27609
3849,-,20,2084.1,Wood,14.34,48.3,,9015.25,13680.43,55219.78,53,11044
1420,Commercial Building,5,821.5,Steel,19.52,89.51,Fire,14703.6,39653.15,157529.16,48,78765
4698,Single-Family Home,19,265.7,Wood,25.88,77.79,Water Damage,7160.72,6078.76,22746.69,75,4549
181,Apartment,10,370.7,Concrete,27.65,38.57,Fire,10998.67,14029.9,46919.4,24,4692
6254,Single-Family Home,45,323.1,Wood,15.38,38.88,Water Damage,8419.86,10322.56,40666.38,48,8133
3611,Commercial Building,34,861.6,Concrete,32.45,83.04,Water Damage,5348.33,9766.51,40010.64,19,20005
5326,Single-Family Home,3,501.2,Wood,11.68,81.66,Water Damage,6331.99,6497.81,21690.09,57,4338
690,Apartment,14,584.7,Steel,29.5,50.35,Fire,16285.47,16417.54,66185.31,72,6619
9766,Single-Family Home,2,1478.7,Wood,12.35,42.78,Fire,17445.36,11541.97,60519.32,48,12104
8712,Commercial Building,24,2714.6,Steel,10.01,11.62,Fire,10536.84,8423.22,42085.26,51,21043
8245,Apartment,29,136.9,Steel,17.5,83.73,Fire,11049.82,12544.49,37603.1,27,3760
150,-,37,254.7,Wood,37.05,29.41,,8323.69,13987.84,55047.83,64,11010
8940,Commercial Building,45,3446.4,Wood,14.39,56.4,Water Damage,6654.83,14743.09,42561.73,67,21281
3513,Apartment,13,539.8,Wood,107.72,50.52,Water Damage,9096.56,6647.99,31993.63,48,3199
2506,Commercial Building,19,1355.9,Concrete,13.18,51.97,Water Damage,8463.17,4270.46,37282.4,35,18641
8869,Single-Family Home,23,442.1,Wood,20.73,47.23,Water Damage,6499.19,5455.7,27039.89,50,5408
1661,Apartment,19,294.4,Concrete,38.71,57.9,Water Damage,5652.12,5789.93,61565.25,47,2463
6181,Apartment,2,817.0,Steel,25.76,70.07,Fire,13064.47,13097.59,47017.87,22,4702
9430,Apartment,24,292.3,Wood,37.32,49.0,Water Damage,6284.92,4288.82,17719.61,79,1772
8433,Commercial Building,40,4706.7,Wood,30.22,82.82,Fire,16633.32,14178.9,88578.33,30,44289
8980,Single-Family Home,13,433.8,Wood,32.01,94.19,Fire,14487.57,9505.42,44458.77,37,8892
7434,-,20,120.5,Wood,37.48,55.6,,2692.82,2762.25,8819.73,32,882
2670,Apartment,47,1475.8,Steel,22.73,12.12,Fire,14089.99,40695.59,105720.28,38,10572
202,Apartment,5,767.8,Concrete,23.09,2.14,Water Damage,5941.52,12886.59,42210.72,64,4221
5288,Apartment,39,2000.6,Steel,11.23,46.06,Fire,12938.24,34833.48,115181.22,24,11518
1288,Single-Family Home,13,389.9,Wood,12.68,88.21,Theft,2272.96,1688.32,10696.88,20,2139
5796,Apartment,24,1114.1,Steel,45.95,67.25,Fire,14067.6,25532.39,82118.76,47,8212
8480,Single-Family Home,15,1960.7,Wood,26.25,83.59,Fire,14423.58,22648.05,96336.48,49,19267
8109,Apartment,34,624.9,Wood,19.12,75.65,Water Damage,9186.62,9031.66,39695.43,55,3970
9480,Apartment,12,244.5,Steel,11.73,51.85,Fire,13770.52,13819.01,50364.3,36,5036
1736,Commercial Building,24,2285.7,Steel,31.07,87.83,Fire,9468.26,5982.74,28726.73,55,14363
6020,Single-Family Home,5,401.8,Wood,13.6,75.07,Fire,10722.72,16480.3,60175.18,26,12035
9749,Commercial Building,6,3091.2,Wood,33.34,79.55,Fire,17040.86,27201.95,79784.94,37,39892
4414,Commercial Building,17,1805.9,Wood,37.97,68.19,Fire,12944.52,16545.82,63969.59,62,31985
1933,Single-Family Home,14,685.3,Wood,84.15,57.03,Fire,9624.64,8873.83,51575.08,43,10315
13,-,37,1217.9,Wood,37.62,40.92,,11165.89,13172.08,64533.84,63,12907
5377,Single-Family Home,14,1834.7,Wood,83.47,61.87,Fire,17592.75,23187.65,110699.18,28,22140
201,Single-Family Home,49,115.2,Wood,29.33,47.54,Fire,12604.24,9594.08,39296.31,34,7859
2368,Apartment,4,414.2,Wood,14.86,10.52,Water Damage,8585.91,9794.53,27884.56,64,2788
350,Apartment,1,746.8,Concrete,18.65,62.0,Fire,12997.8,9321.6,44819.96,77,4482
3210,Single-Family Home,28,941.4,Wood,19.17,41.01,Fire,13509.01,8925.91,39646.18,46,7929
1067,-,34,71.1,Wood,54.99,69.13,,3496.34,3667.19,12014.81,68,2403
353,Commercial Building,39,3009.5,Wood,32.95,13.72,Water Damage,8398.34,8367.4,33095.67,20,16548
1873,Single-Family Home,32,2229.9,Wood,11.17,89.22,Fire,13863.99,31393.27,88987.45,78,17797
35,Single-Family Home,18,588.8,Wood,25.34,42.91,Water Damage,7975.97,5859.18,36680.9,66,7336
2605,Commercial Building,40,2048.0,Wood,10.99,3.7,Water Damage,9124.2,13590.04,51018.35,76,25509
8474,Single-Family Home,36,298.3,Wood,25.61,87.62,Theft,2091.63,2939.46,10153.59,35,2031
4739,Commercial Building,27,2612.2,Concrete,21.31,0.6,Water Damage,5659.13,9363.18,39001.24,56,19501
7272,Single-Family Home,12,263.1,Wood,31.86,55.52,Water Damage,7964.79,4624.68,30299.1,66,6060
8892,Commercial Building,32,758.2,Concrete,31.42,41.43,Water Damage,7807.49,20569.44,55715.97,36,27858
7105,Single-Family Home,36,2379.7,Wood,21.53,94.7,Fire,14228.16,21621.4,84904.75,36,16981
1656,Commercial Building,11,4174.3,Wood,16.81,37.15,Water Damage,7300.8,8533.5,42811.47,29,21406
9342,Single-Family Home,17,219.9,Wood,37.85,74.42,Theft,2934.41,2873.34,10013.05,22,2003
3780,Commercial Building,12,1012.6,Wood,45.53,58.18,Fire,19316.13,23141.72,117216.28,64,58608
9751,Single-Family Home,25,936.7,Wood,38.94,68.98,Water Damage,9449.03,9468.26,43054.53,65,8611
5236,Commercial Building,36,5253.0,Wood,29.35,45.4,Water Damage,7484.58,15805.63,57921.64,74,28961
4538,Commercial Building,1,4344.6,Wood,14.12,63.46,Water Damage,8083.41,9572.26,46275.62,68,23138
9183,Single-Family Home,42,1539.0,Wood,31.51,20.48,Fire,12675.83,19588.13,78398.61,34,15680
5555,Single-Family Home,10,1105.1,Wood,25.49,87.92,Water Damage,8083.39,5695.95,35138.82,78,7028
1108,Single-Family Home,25,236.7,Wood,11.47,78.52,Water Damage,5580.59,4227.87,26577.83,73,5316
2124,Single-Family Home,36,406.0,Wood,34.27,79.54,Water Damage,6792.05,5525.47,22993.94,72,4599
5948,Apartment,22,562.2,Wood,29.88,40.57,Water Damage,10543.37,10662.4,62881.52,67,6288
4245,Apartment,24,2298.1,Steel,25.71,74.7,Fire,16744.16,31648.97,118569.88,24,11857
3777,Commercial Building,5,455.6,Wood,27.35,64.7,Water Damage,4918.65,7433.73,18986.94,45,9493
7424,Apartment,35,467.0,Concrete,38.67,53.47,Fire,16422.35,33778.12,136400.64,62,13640
2874,Apartment,12,494.9,Wood,25.94,58.22,Water Damage,8422.83,12750.99,41902.4,42,4190
1681,Commercial Building,23,581.8,Concrete,25.64,3.27,Water Damage,8758.34,9370.73,46786.81,68,23393
794,Single-Family Home,15,2252.0,Wood,12.66,49.76,Fire,16009.08,23619.02,106976.88,18,21395
41,Single-Family Home,34,1196.7,Wood,17.44,42.78,Fire,15209.44,25449.46,77371.86,36,15474
261,Commercial Building,46,8753.2,Steel,34.4,54.39,Fire,16794.68,34525.36,311300.525,66,62260
3478,Single-Family Home,35,781.8,Wood,33.51,49.94,Water Damage,9485.27,5988.02,42430.88,43,8486
1418,Single-Family Home,5,713.8,Wood,12.59,29.24,Water Damage,7976.16,10251.85,30938.7,69,6188
8643,Single-Family Home,11,3513.6,Wood,18.67,61.87,Fire,18947.93,16553.94,99869.1,37,19974
1801,Single-Family Home,9,494.6,Wood,23.88,75.71,Water Damage,9158.6,5134.33,36714.24,45,7343
1975,Single-Family Home,30,1831.9,Wood,17.53,92.58,Fire,19468.62,20068.81,86722.5,63,17344
520,Single-Family Home,12,877.2,Wood,12.49,93.33,Water Damage,10798.91,8787.0,43497.41,51,8699
8334,Single-Family Home,23,755.4,Wood,32.01,14.83,Water Damage,6902.93,8850.91,37680.03,61,7536
777,Single-Family Home,26,494.6,Wood,38.98,57.72,Theft,3143.49,3482.68,16268.72,68,3254
7693,Apartment,27,376.7,Concrete,10.26,63.56,Water Damage,8715.35,4728.4,31945.8,24,3195
792,Apartment,16,1140.1,Wood,34.21,70.14,Fire,17698.95,18899.5,71604.54,64,7160
8750,Single-Family Home,22,1570.0,Wood,23.09,12.14,Fire,11181.78,14442.59,45655.71,31,9131
2679,Apartment,32,819.8,Steel,12.89,54.29,Fire,15316.65,19800.96,88965.59,80,8897
4394,Apartment,43,1513.7,Wood,30.44,46.63,Fire,16289.37,15666.91,80210.07,47,8021
7647,Single-Family Home,26,773.0,Wood,37.59,65.54,Fire,16186.39,14255.45,80839.09,18,16168
6209,Apartment,8,1275.2,Wood,53.25,91.9,Fire,15939.34,19247.11,94116.43,57,9412
5422,Commercial Building,15,2390.3,Steel,34.74,50.81,Water Damage,8211.76,16196.3,50250.72,31,25125
7329,Apartment,25,462.9,Wood,34.17,79.1,Fire,11133.91,10915.6,49952.91,37,4995
1450,Apartment,18,308.0,Concrete,17.12,44.45,Theft,2768.01,4517.13,15982.7,42,1598
1458,Commercial Building,44,444.1,Wood,13.41,88.98,Water Damage,9099.58,11559.81,54741.4,59,27371
9896,Apartment,19,230.0,Wood,10.35,50.8,Fire,11776.88,17096.66,62822.67,37,6282
9068,Commercial Building,36,270.7,Wood,12.35,85.2,Water Damage,10006.05,8093.73,33587.58,54,16794
9734,-,15,1268.9,Wood,15.72,67.53,,15787.34,16375.44,49361.89,57,9872
3898,Apartment,14,78.0,Steel,32.87,48.44,Theft,2405.53,2635.92,10722.24,23,1072
2820,Apartment,34,181.2,Wood,19.71,43.77,Water Damage,6275.2,9615.42,28751.15,50,2875
143,-,49,154.4,Wood,37.13,25.17,,3074.83,3622.72,16701.82,80,1670
6469,Single-Family Home,29,227.7,Wood,23.64,88.82,Water Damage,5451.03,6620.98,20449.89,26,4090
2811,-,8,1689.0,Wood,28.55,49.13,,11213.24,21232.85,58518.85,73,11704
731,Single-Family Home,48,1058.1,Wood,13.16,41.02,Water Damage,6559.69,11720.65,32243.73,70,6449
9995,Single-Family Home,38,3251.3,Wood,13.02,45.78,Fire,19015.99,41479.21,109730.7,28,21946
7839,Apartment,30,410.8,Wood,24.87,71.28,Water Damage,6757.24,11388.22,36465.43,41,3647
1575,Single-Family Home,45,530.5,Wood,20.63,43.56,Theft,2873.09,2888.24,14718.96,78,2944
5765,Single-Family Home,44,2141.2,Wood,24.8,49.53,Water Damage,8989.74,20416.45,62723.27,60,12545
2200,Single-Family Home,3,436.3,Wood,16.12,83.28,Theft,3876.6,6903.28,18017.1,53,3603
5988,Single-Family Home,3,957.3,Wood,17.3,1.74,Water Damage,7224.98,13563.15,41392.61,32,8279
1251,Single-Family Home,23,1077.3,Wood,67.08,52.45,Fire,11619.97,10357.07,35051.64,59,7010
6584,-,45,1544.9,Wood,19.02,41.99,,14775.43,15840.04,80242.39,48,16048
7612,Single-Family Home,47,2151.9,Wood,26.79,43.96,Fire,17782.68,22834.26,84477.61,43,16896
2921,Single-Family Home,28,1107.1,Wood,25.22,40.85,Fire,15930.81,19008.98,95933.54,18,19187
7112,Commercial Building,4,1337.2,Steel,33.48,0.66,Fire,8735.01,12806.3,62803.46,55,31402
2403,Single-Family Home,8,2400.3,Wood,22.69,68.31,Fire,15721.29,18193.14,96733.66,47,19347
7481,Commercial Building,24,3598.8,Concrete,13.27,52.37,Water Damage,7929.77,14866.18,67235.65,26,33618
8377,Single-Family Home,8,1007.9,Wood,37.34,21.01,Water Damage,7932.68,5166.8,35658.07,20,7132
9858,Single-Family Home,46,953.1,Wood,29.2,59.56,Fire,12513.44,9793.66,63365.67,64,12673
3660,Single-Family Home,13,1287.8,Wood,14.61,46.71,Fire,18382.43,14489.27,79058.53,69,15812
3588,Apartment,27,498.9,Wood,10.86,14.4,Water Damage,7674.31,10502.92,37231.48,42,3723
254,Apartment,21,271.5,Steel,21.84,57.9,Water Damage,7262.01,14973.87,116840.3,57,4674
6745,Single-Family Home,29,1134.3,Wood,15.03,68.14,Fire,9554.08,13808.13,56788.25,34,11358
7005,Single-Family Home,12,344.2,Wood,19.68,92.79,Fire,12358.81,15492.58,60029.49,27,12006
2363,Single-Family Home,35,1860.9,Wood,36.72,68.79,Fire,14427.36,33361.11,86108.02,66,17222
9247,Single-Family Home,8,1035.8,Wood,16.42,83.14,Fire,20775.39,11380.37,57015.05,67,11403
9251,Single-Family Home,44,566.5,Wood,28.33,92.07,Water Damage,5804.47,7013.08,30271.34,41,6054
3028,-,40,876.9,Wood,34.1,40.96,,6155.75,6952.5,38406.9,56,7681
1607,Apartment,4,904.3,Wood,29.71,68.58,Water Damage,9644.79,7249.39,50524.36,35,5052
9560,Apartment,17,154.4,Wood,90.27,66.06,Fire,10469.7,8654.46,31528.37,29,3153
6445,Commercial Building,30,4622.5,Steel,15.47,46.02,Water Damage,5811.85,16589.56,55907.52,34,27954
6480,Commercial Building,33,9052.6,Concrete,39.23,68.55,Water Damage,9204.08,26106.08,92751.1,60,46376
188,Apartment,45,445.4,Wood,25.19,80.4,Water Damage,7518.61,10615.55,39243.3,46,3924
5561,Commercial Building,10,2473.5,Concrete,33.55,20.0,Water Damage,11570.67,8588.74,53160.13,62,26580
4464,Apartment,31,543.9,Wood,60.48,23.32,Water Damage,7287.29,8643.49,96003.75,55,3840
2639,Commercial Building,25,2060.3,Wood,38.73,46.07,Fire,16592.65,20016.48,70022.6,45,35011
255,Apartment,33,308.5,Wood,17.79,55.99,Water Damage,5776.62,6353.69,34395.61,74,3440
1246,Single-Family Home,11,3243.8,Wood,22.11,54.8,Fire,21672.93,34205.16,122348.1,21,24470
3874,Apartment,35,194.6,Concrete,33.65,54.22,Water Damage,9912.66,11131.31,50170.68,51,5017
2362,Single-Family Home,15,921.7,Wood,16.01,57.23,Fire,15128.3,12513.33,57369.27,58,11474
1064,Single-Family Home,11,1068.1,Wood,35.89,42.36,Fire,18742.85,11961.48,70342.53,39,14069
8766,Commercial Building,27,2079.0,Wood,36.71,42.31,Water Damage,8256.49,4732.93,28908.77,27,14454
450,Apartment,33,111.1,Steel,53.72,58.01,Theft,2736.87,4550.99,14184.86,29,1418
4012,Single-Family Home,47,739.6,Wood,29.96,42.21,Water Damage,7914.88,15417.61,40667.74,79,8134
2301,Apartment,42,523.6,Wood,37.97,72.66,Fire,16824.42,35968.68,134074.57,20,13407
5591,Single-Family Home,13,782.0,Wood,23.66,20.23,Fire,11310.67,11294.11,96684.17499999999,74,7735
573,Single-Family Home,9,3563.6,Wood,17.85,25.53,Fire,19603.73,21820.57,98318.28,64,19664
3326,Single-Family Home,13,1755.3,Wood,19.45,93.92,Fire,14912.61,20634.06,99087.93,29,19818
1978,-,3,188.8,Steel,119.58,93.96,,9952.79,7571.71,43663.37,55,4366
4479,-,24,275.1,Concrete,83.63,42.86,,8683.78,7117.1,31243.05,47,3124
3223,Single-Family Home,2,2352.6,Wood,14.11,39.83,Water Damage,9900.42,12993.7,58965.35,75,11793
9304,Commercial Building,36,1419.8,Concrete,22.31,44.98,Water Damage,9293.21,8660.42,34636.59,35,17318
8969,Apartment,45,99.7,Wood,12.24,84.67,Water Damage,7213.15,6772.11,23807.17,70,2381
5230,Apartment,38,907.9,Steel,28.29,67.56,Fire,11118.12,37981.06,86571.13,32,8657
5366,Commercial Building,50,256.7,Wood,36.03,78.87,Water Damage,6181.85,6242.94,24910.35,57,12455
8102,Apartment,7,120.4,Wood,27.3,75.49,Water Damage,9055.11,5196.22,38296.9,63,3830
6879,Single-Family Home,1,1373.5,Wood,35.52,80.84,Fire,14473.19,8580.93,47026.26,40,9405
9729,Apartment,11,947.9,Wood,30.87,53.46,Fire,13028.04,12092.45,53933.73,48,5393
2499,Commercial Building,44,1981.0,Wood,16.94,56.54,Fire,15255.27,20334.82,66151.37,31,33076
9717,Single-Family Home,6,1976.4,Wood,20.59,27.04,Fire,21049.64,13029.87,87452.76,34,17491
8128,Single-Family Home,42,124.9,Wood,27.47,79.69,Theft,2825.97,5388.57,23978.75,48,4796
3152,Commercial Building,25,1606.3,Wood,21.36,41.8,Water Damage,7916.57,6556.76,35665.92,25,17833
7425,Apartment,7,113.0,Concrete,23.97,24.68,Fire,15231.84,9785.34,51105.79,44,5111
7783,-,40,1091.8,Wood,24.43,52.81,,11411.69,12859.36,51504.61,19,25752
7225,Single-Family Home,26,286.7,Wood,27.93,16.61,Water Damage,7916.65,5647.14,30148.91,24,6030
4014,Single-Family Home,23,95.4,Wood,30.99,86.97,Fire,10148.07,10891.75,43554.63,40,8711
4284,Single-Family Home,3,246.3,Wood,54.92,84.73,Water Damage,7316.4,8139.99,23801.71,18,4760
4732,Commercial Building,18,300.6,Concrete,111.84,42.45,Theft,2854.75,2008.75,8076.18,30,4038
7773,Commercial Building,32,4075.9,Steel,21.65,42.65,Water Damage,7894.99,24038.52,64944.89,48,32472
7094,Single-Family Home,37,1106.6,Wood,27.4,47.44,Water Damage,12419.16,18402.33,65177.07,35,13035
2875,Commercial Building,4,1626.0,Wood,26.7,13.8,Water Damage,7385.01,5390.52,19183.31,74,9592
2821,Commercial Building,18,4173.1,Wood,16.47,32.54,Water Damage,8593.38,12009.78,44531.14,35,22266
5478,Single-Family Home,20,2631.4,Wood,38.14,41.84,Fire,13879.22,20309.41,84266.06,31,16853
2391,Commercial Building,45,1470.9,Wood,17.18,33.32,Water Damage,7690.96,15633.04,63882.51,49,31941
5546,Single-Family Home,39,923.4,Wood,33.84,49.07,Fire,16772.08,15653.63,53115.93,78,10623
7173,Apartment,21,464.3,Wood,29.14,47.12,Water Damage,8273.12,10837.6,42347.11,42,4235
